[18:34:36] [main/INFO]: ModLauncher running: args [--username, Ventus, --version, Mod v5, --gameDir, F:\.minecraft\versions\Mod v5, --assetsDir, F:\.minecraft\assets, --assetIndex, 5, --uuid, cf49c120695f4ff2a107a59f319bc7f9, --accessToken, ????????, --clientId, null, --xuid, null, --userType, mojang, --versionType, modified, --width, 1920, --height, 1080, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.10, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:34:36] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Microsoft; OS Windows 10 arch amd64 version 10.0
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:15] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:15] [Render thread/ERROR]: @ Post render
[18:38:15] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
[18:38:16] [Render thread/ERROR]: 65539: Invalid key -1
[18:38:16] [Render thread/ERROR]: ########## GL ERROR ##########
[18:38:16] [Render thread/ERROR]: @ Post render
